Crohns Disease,Healthy,Ulcerative Colitis
0.0014673860934175309,0.0006729287312072871,-0.002140314824624814
-0.001287916932636575,-0.00011003120081645304,0.001397948133453003
0.013190751398951987,-0.004644427393092433,-0.008546324005859562
-0.0005221884701509548,0.0009082685362601906,-0.0003860800661092581
-0.00021220400960182944,0.0007229061922351548,-0.000510702182633331
0.00014635744444554242,-0.00037283944068130506,0.00022648199623576427
-0.0018488406930567837,-2.836615962418755e-05,0.001877206852680983
0.0009019886766212078,-0.0009693646313354423,6.737595471423441e-05
-0.01054559588907824,0.0005586728446340472,0.009986923044444205
-0.0024986477757969893,0.00042703353248710346,0.002071614243309385
-0.0020208746672445263,-0.0001909721985060766,0.0022118468657505806
0.0021496805360598096,-0.00770344508854008,0.005553764552480271
0.0004081305583461043,0.001624731243373165,-0.0020328618017192695
0.0028006995360418353,-0.0003107525192776903,-0.00248994701676414
0.0037093689754611704,-0.0005298131423583468,-0.003179555833102845
0.0010339763517439762,-0.0010259420010563616,-8.034350687611659e-06
-0.0026093125530224914,0.0006163866361078757,0.0019929259169146262
-0.0019058220180951126,0.00022780781002325882,0.001678014208071856
0.0055200466259343675,0.0012489503280858965,-0.006768996954020245
0.00045267773660268446,0.001099085968392248,-0.0015517637049949325
-0.0002921876550602106,-0.000334635138222915,0.0006268227932830112
-0.0015875457982682287,0.0007098116143356731,0.0008777341839321746
-0.0012380648914950693,0.0003174916883394382,0.0009205732031556302
-0.003408390998823228,0.0028438467489913877,0.0005645442498318535
-0.0015472524598822218,0.001168313971219647,0.0003789384886625742
0.0019015374787928537,0.002513995708662005,-0.004415533187454882
-0.0008957139666308509,-0.00496038522303343,0.005856099189664291
-0.0001230414061717237,-0.0012316708618845212,0.0013547122680562394
0.0006701982553592019,0.0024866706460808237,-0.003156868901440019
-0.0011790491856562475,-0.0035675604519021134,0.0047466096375583435
-0.0035030661252882377,0.00230272710428275,0.0012003390210054879
0.0011860382390922325,0.0028434025106017376,-0.004029440749693877
0.0019338994149041043,-0.0027675730975223202,0.0008336736826180541
-0.0018628696995666,0.001493861640385504,0.0003690080591811073
-0.0016045044049701213,0.0006227869714892959,0.0009817174334808298
-0.0010764484840443257,0.002507583410972747,-0.0014311349269286121
0.0008241761724933616,-0.0031063663484414217,0.0022821901759479493
0.0028959872343037245,-0.0010036510863357944,-0.0018923361479679884
0.00020931604213514504,-0.0011974729267285435,0.0009881568845933981
0.000627821503315246,-0.0005917388352709486,-3.6082668044302397e-05
0.00192126614461432,-0.009734057897678056,0.007812791753063753
0.0035814640646154934,0.0014705493950295206,-0.005052013459645027
-0.018993584436777712,-9.225838640332638e-05,0.019085842823181102
-0.0027487651304638782,0.00037468468125934117,0.0023740804492045314
0.00022817258045209292,0.0010365861662541063,-0.0012647587467061938
0.0003238623695494577,0.0012124845024543824,-0.0015363468720038613
-0.0018336859834842643,0.002824633116339911,-0.0009909471328560003
0.0021722557771707046,-0.0013448191717718232,-0.0008274366053989922
0.0020469606020352624,-0.0017323102543661468,-0.0003146503476691113
-0.002505583901992983,0.00031164993086076883,0.002193933971132211
-0.0006303361827495181,-0.00012541937321069335,0.0007557555559603645
0.0016811282712550489,-0.0015033712440178885,-0.0001777570272371589
0.0003324894312908355,-0.00020226526546276635,-0.00013022416582805468
4.945367698189755e-05,-0.0023262870409322426,0.0022768333639503428
-0.0014250600341113656,-0.010517488500015689,0.011942548534127075
-0.0005903753994900174,-0.00016450744884033734,0.0007548828483303539
0.0010484235712414597,-0.0012497010806636966,0.00020127750942224132
0.009209220430755153,-0.0011601411397532614,-0.0080490792910019
0.0004572494904419954,-0.0022924722943944635,0.0018352228039522263
0.0006036984184377709,-0.0015577762878625646,0.0009540778694246072
0.001969401021417653,-0.0049951113032977315,0.003025710281880068
0.005900721267597008,-0.0012606830013562368,-0.004640038266240766
0.00040750321254677595,-0.0010080105026666812,0.0006005072901199145
3.929716470533039e-06,-0.00018403191020175912,0.00018010219373122674
0.0011925001062163291,-0.0011399382871650897,-5.2561819051240696e-05
-0.00051893952250078,0.0009611222011615264,-0.00044218267866074745
-0.002110214940733831,0.002196564087308445,-8.63491465746166e-05
0.0006507295457191852,-0.003257193125002438,0.0026064635792832466
-0.0015995843323673665,0.004299698560064809,-0.002700114227697454
-0.0013825827928823952,-0.0004953027289968208,0.0018778855218792182
-0.000318481948303126,-0.0027307114049885707,0.003049193353291699
-0.00024366712000691907,8.885274811084138e-05,0.00015481437189607806
0.002348638023710052,-0.0010090712849369755,-0.0013395667387730947
-0.0010848254922849678,-0.0006135157216070123,0.0016983412138919516
0.0073256095307205425,-0.015137245115052529,0.007811635584331965
0.000817106017151432,-0.0023064991604712713,0.0014893931433196546
0.0016513876954117278,-0.0027507275486075835,0.0010993398531958468
-0.0017485499367989217,2.6824653101392015e-05,0.001721725283697527
-0.002151575988700664,-0.0015281693173948266,0.003679745306095495
0.0006755382505838274,0.0008554496433768325,-0.0015309878939607012
0.0023826828668707034,-0.0011996106544545984,-0.0011830722124160976
-0.001275633054909598,-0.0004413888099628949,0.0017170218648724978
-0.002715601670988457,-0.0016635674668865057,0.0043791691378749385
-0.001006962457830339,-0.0006249214729159562,0.0016318839307463014
-0.0035344971126862043,0.000550659114676873,0.0029838379980093132
0.0024053547191901447,-0.0041875531011828825,0.0017821983819927424
-0.003232842630307749,-0.0003998743376558841,0.0036327169679636288
-0.0018075518938548251,0.0008553036940695658,0.0009522481997852721
0.001242598528012379,-0.004892178033341999,0.0036495795053296007
-0.0010782995651423151,-0.0019145859023215947,0.0029928854674638916
0.0031698058695613218,0.002353104530804706,-0.00552291040036604
0.001182947578135901,0.000358600046387678,-0.0015415476245235799
0.006588127212735473,-0.0038071149967782917,-0.0027810122159571825
0.006752677113767424,0.005788130075563253,-0.012540807189330663
0.00034165824192625675,-0.0006614777408023765,0.00031981949887611256
0.003479496719235073,-0.0041993729041193565,0.0007198761848842797
0.000808470138519141,0.00019528909519663749,-0.0010037592337157496
0.0015137456639371305,0.0003934059978919612,-0.0019071516618290334
0.003855861990389065,-0.004652836064990251,0.000796974074601244
0.0006044798072753764,0.0009388989575224541,-0.0015433787647978316
-0.0011398762403112463,0.00046560414192305696,0.0006742720983881909
0.0003754055002431558,0.0010744491576173683,-0.001449854657860525
-0.005849426010781915,0.002454577093754389,0.0033948489170275184
0.004050776882209891,-0.004587690043229431,0.0005369131610195638
0.0015432220999319966,-0.00283508611126881,0.0012918640113368056
-0.010885200591676724,0.0014904213055101075,0.009394779286166612
0.002722908018179061,-0.001613545439260592,-0.0011093625789184603
0.0032674471555577916,-0.002801318551162489,-0.0004661286043952913
0.0025215589476455394,-0.020428445261520673,0.017906886313875065
-0.0013992292068672801,-0.0008704249581876266,0.002269654165054906
-0.0008811968420109976,0.00036284656444574665,0.0005183502775652471
-0.0012865253666613692,-0.0005516994614941952,0.0018382248281555607
0.002231031002719182,-0.002661486165663318,0.0004304551629441436
8.700348805758153e-05,-0.0014100313134814103,0.0013230278254238162
0.010615708571474244,-0.010275109964477905,-0.00034059860699635005
-0.0005032332123899539,-3.8924734470683025e-05,0.0005421579468606355
-0.008955057814899503,-0.02833729420612562,0.03729235202102514
-0.0011189124565134708,-0.0018141690307898872,0.002933081487303359
0.004651896165736136,0.0037678763958217793,-0.008419772561557928
-0.002888206058358577,-0.003114181168330718,0.006002387226689297
0.0024059603584744766,-0.00580849700110155,0.0034025366426270564
-0.0012665920511298477,-0.0012090134797136931,0.002475605530843593
-0.0009918009055355289,0.0016851532461538937,-0.000693352340618359
0.0040990640533906265,-0.0009005062571371827,-0.0031985577962533795
0.0034433929925106535,-0.0023794464610465854,-0.001063946531464064
0.002452032908530021,-0.0021634717126067043,-0.00028856119592331696
0.0067527542623479426,-0.0025063115716783407,-0.004246442690669603
0.0018727501274307904,-0.004866562621772402,0.0029938124943416186
0.006728774948971432,-0.004999917969663355,-0.0017288569793080671
-2.5673411210523006e-05,-0.00017201990622804528,0.00019769331743856817
0.008016126716468314,0.006986955824340467,-0.015003082540808755
0.03894300696599717,-0.018328738031889343,-0.020614268934107827
0.0019529588831698774,-8.791801695319789e-05,-0.001865040866216698
0.005828043094289502,-0.008285930004988593,0.0024578869106990876
0.0013430469863371936,-0.0006879039699076275,-0.0006551430164295493
-0.0020477897731744073,-0.001905688219894977,0.003953477993069373
-0.001735261858774845,4.748033774745382e-05,0.0016877815210273915
-0.0015978314236971616,0.004458680872349517,-0.002860849448652364
0.000728821787233984,0.0002940709502012198,-0.0010228927374352078
-0.0007475857300852443,-0.000706679482570806,0.0014542652126560526
-0.013815139536912362,0.002791608582887987,0.011023530954024377
0.002068566574976825,0.0009252804454048571,-0.0029938470203816833
0.00013520426827428914,-0.00046853376696231986,0.00033332949868809076
0.002318572289866309,-0.0017911730314480716,-0.0005273992584181678
0.003027651594277947,-0.004522378153195633,0.001494726558917685
0.0013892073812436486,-0.001042456640798526,-0.00034675074044511933
0.0004830174686779578,0.00016450858759905763,-0.0006475260562770283
-0.0014839553059616446,-0.0004928382471834754,0.001976793553145103
0.007085475388501398,-0.007380223270516964,0.00029474788201557195
0.0011910597459876833,-0.002018462872754571,0.0008274031267668929
-0.0012191283891594242,-0.0013312348981454401,0.00255036328730486
0.004490376579345155,-0.0033770447497550545,-0.0011133318295900956
0.0028488238834411045,-0.00017674625030950067,-0.002672077633131602
0.0036848262495292636,-0.0007252755837971953,-0.0029595506657320867
0.0019669386096709592,-0.001403050472880097,-0.0005638881367907719
0.0006099331213853963,-0.0007007074977404627,9.077437635506091e-05
0.002874716927320739,7.154011516168829e-05,-0.0029462570424824254
0.0019975319175511135,-0.0020116583616318407,1.4126444080852732e-05
0.002662300707841555,-3.06631651585315e-05,-0.0026316375426830175
0.005238596170097092,0.003809794341289219,-0.009048390511386289
0.00289768621177047,-0.0006534415356143978,-0.0022442446761560745
0.0013313437503898091,-0.0022608964207074043,0.000929552670317594
0.009210460503124716,-0.017018669076311742,0.007808208573187033
-0.003020259534042941,-0.0028554032521486664,0.005875662786191577
0.03389747140993705,0.005491346887199131,-0.03938881829713616
0.002358393126768625,-0.0029238097789396245,0.0005654166521710191
-0.00038120539763776453,-0.00012833372171604026,0.0005095391193538085
-0.004045381700349246,0.0005578612499523282,0.0034875204503969194
0.001965519331808935,-0.0009453980487701989,-0.0010201212830386456
0.004880303265491438,-0.006727412670727825,0.0018471094052364423
0.001969537404185051,-0.0017562907759922856,-0.00021324662819276874
-0.0030266553816801836,0.007459760801014597,-0.004433105419334412
-0.002448717970538703,-0.0009487221005655423,0.003397440071104319
0.0007671812379681783,-0.0011628654852399367,0.00039568424727175867
0.001734479193198602,0.0023401653774695027,-0.004074644570668108
0.001132661357838316,-0.0037107056337282716,0.0025780442758899544
0.007931912525361,-0.006916174826794856,-0.0010157376985661427
0.00021698670590320713,-0.0005920285579146882,0.0003750418520114809
0.00028018662583549945,-0.001710780962808935,0.0014305943369734495
0.0029404413573445535,-0.0021960308308129005,-0.0007444105265316545
0.001141410941216687,-0.0018497567831231147,0.0007083458419064556
0.0009993834455820656,-0.003139423205182548,0.0021400397596005533
0.0016313526041649875,-0.0031872961994927835,0.0015559435953278011
0.0013961933930461954,-0.00142199700598257,2.580361293637266e-05
0.005049890127221541,-0.005256395402844461,0.00020650527562292103
0.002967125135038604,-0.002581356588988507,-0.0003857685460500933
0.0008624126830820629,-0.0018298009026016851,0.0009673882195196272
0.0012485490219496592,0.00016219635399851182,-0.0014107453759481712
0.004162996313620614,-0.0013041957418980803,-0.0028588005717225377
0.0020693594907945476,0.0099202419782395,-0.011989601469034031
0.0033659543186467344,-0.006738334335384091,0.0033723800167373527
0.0006462634672070724,-0.0014981397853456797,0.0008518763181386105
0.0005845121295583989,-0.0012136079669205614,0.0006290958373621576
-0.0007375725168624715,7.118691984203145e-05,0.0006663855970204375
-0.00013412048151390448,-0.00029997544534119433,0.0004340959268551008
0.006604870478877409,-0.0029033700072707133,-0.003701500471606702
0.004072660014257885,-0.008677124268164377,0.004604464253906498
0.0033086284802457074,-0.0022378993851045687,-0.0010707290951410871
0.0018269412492853293,-0.004085356880826596,0.002258415631541251
0.002422248351909853,0.0013287856622087324,-0.0037510340141185933
0.00012188648445870412,-0.003577945599120853,0.003456059114662151
0.0005800353486741419,-0.00022524700069254675,-0.0003547883479815756
0.003252768901680328,-0.0015675433478317766,-0.001685225553848556
0.004181754220896756,-0.0065727146541595255,0.002390960433262757
-0.0042121404649092,-0.0017078310723834984,0.005919971537292701
0.00514074538458461,-0.005656181522825844,0.000515436138241238
-0.0034278769619455404,0.0024348879801626222,0.0009929889817829139
0.004420131714951079,-0.002172972459818826,-0.0022471592551322477
-0.006101835368342012,-0.001034514770289751,0.007136350138631763
